source_id,organization_id,organization_name,source_name,source_type,source_url,official,feed_available,feed_url,feed_type,feed_status,update_frequency,language,topic,priority,monitor_tier,machine_fetchability,requires_javascript,notes,verified_at
together-ai--other--151,together-ai,Together AI,Together AI — 公式サイト,other,https://www.together.ai/,yes,unknown,,,unknown,週次〜月次,英語,オープンモデル、AIクラウド、推論,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
ftc--other--707,ftc,U.S. Federal Trade Commission,U.S. Federal Trade Commission — 公式サイト,other,https://www.ftc.gov/,yes,unknown,,,unknown,週次〜月次,英語,消費者保護、競争、AI政策,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
uk-aisi--newsroom--709,uk-aisi,UK AI Security Institute,UK AI Security Institute — 主監視先,newsroom,https://www.aisi.gov.uk/news,yes,unknown,,,unknown,月次〜不定期,英語,AI安全性、評価、政策,A,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規URLの差分を検知する。,2026-08-18
vercel--other--127,vercel,Vercel,Vercel — 公式サイト,other,https://vercel.com/,yes,unknown,,,unknown,週次〜月次,英語,Web基盤、AI SDK、フロントエンドクラウド,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
vercel--developer_blog--128,vercel,Vercel,Vercel — Developer／Engineering,developer_blog,https://vercel.com/guides,yes,unknown,,,unknown,週次〜月次,英語,Web基盤、AI SDK、フロントエンドクラウド,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
w3c--github_org--723,w3c,W3C,W3C — 公式GitHub Organization,github_org,https://github.com/w3c,yes,unknown,,,unknown,週次〜月次,英語,Web標準、Web AI、プライバシー,A,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
waymo--other--678,waymo,Waymo,Waymo — 公式サイト,other,https://waymo.com/,yes,unknown,,,unknown,週次〜月次,英語,自動運転、ロボティクス、安全性,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
weaviate--developer_blog--533,weaviate,Weaviate,Weaviate — Developer／Engineering,developer_blog,https://docs.weaviate.io/,yes,unknown,,,unknown,週次〜月次,英語,オープンソースベクトルDB、AI検索,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
weaviate--other--531,weaviate,Weaviate,Weaviate — 公式サイト,other,https://weaviate.io/,yes,unknown,,,unknown,週次〜月次,英語,オープンソースベクトルDB、AI検索,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
zilliz--developer_blog--542,zilliz,Zilliz,Zilliz — Developer／Engineering,developer_blog,https://docs.zilliz.com/,yes,unknown,,,unknown,週次〜月次,英語,ベクトルDB、AIデータ基盤,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
zilliz--other--541,zilliz,Zilliz,Zilliz — 公式サイト,other,https://zilliz.com/,yes,unknown,,,unknown,週次〜月次,英語,ベクトルDB、AIデータ基盤,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
llama-cpp--other--427,llama-cpp,llama.cpp,llama.cpp — 公式サイト,other,https://github.com/ggml-org/llama.cpp,yes,unknown,,,unknown,週次〜月次,英語,ローカルLLM推論、エッジAI,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
asml--newsroom--653,asml,ASML,ASML — 主監視先,newsroom,https://www.asml.com/en/news,yes,unknown,,,unknown,週次〜月次,英語,露光装置、半導体製造装置,A,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規URLの差分を検知する。,2026-08-18
akamai--newsroom--584,akamai,Akamai,Akamai — 主監視先,newsroom,https://www.akamai.com/blog,yes,unknown,,,unknown,週次〜月次,英語,CDN、クラウド、セキュリティ、エッジAI,A,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規URLの差分を検知する。,2026-08-18
baseten--release_notes--498,baseten,Baseten,Baseten — Release Notes／Changelog,release_notes,https://docs.baseten.co/changelog,yes,unknown,,,unknown,週次〜月次,英語,モデル推論、AIアプリ基盤,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
baseten--github_org--499,baseten,Baseten,Baseten — 公式GitHub Organization,github_org,https://github.com/basetenlabs,yes,unknown,,,unknown,週次〜月次,英語,モデル推論、AIアプリ基盤,B,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
broadcom--other--281,broadcom,Broadcom,Broadcom — 公式サイト,other,https://www.broadcom.com/,yes,unknown,,,unknown,月次〜不定期,英語,ネットワーク、カスタムAIチップ、ソフトウェア,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
bun--newsroom--623,bun,Bun,Bun — Newsroom／News,newsroom,https://bun.sh/blog,yes,unknown,,,unknown,週次〜月次,英語,JavaScriptランタイム、開発基盤,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
canva--github_org--308,canva,Canva,Canva — 公式GitHub Organization,github_org,https://github.com/canva,yes,unknown,,,unknown,週次〜月次,英語,デザイン、生成AI、コンテンツ作成,B,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
cognition-ai--other--511,cognition-ai,Cognition,Cognition — 公式サイト,other,https://cognition.ai/,yes,unknown,,,unknown,月次〜不定期,英語,AIソフトウェアエンジニア、コーディングAI,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
deno--newsroom--628,deno,Deno,Deno — Newsroom／News,newsroom,https://deno.com/blog,yes,unknown,,,unknown,週次〜月次,英語,JavaScriptランタイム、Web基盤、AI,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
docker--newsroom--192,docker,Docker,Docker — 主監視先,newsroom,https://www.docker.com/blog/,yes,unknown,,,unknown,週次〜月次,英語,コンテナ、開発環境、AI開発,A,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
fastly--newsroom--589,fastly,Fastly,Fastly — 主監視先,newsroom,https://www.fastly.com/blog,yes,unknown,,,unknown,週次〜月次,英語,CDN、エッジクラウド、開発基盤,A,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規URLの差分を検知する。,2026-08-18
figure-ai--other--689,figure-ai,Figure AI,Figure AI — 公式サイト,other,https://www.figure.ai/,yes,unknown,,,unknown,月次〜不定期,英語,ヒューマノイド、フィジカルAI,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
hashicorp--newsroom--196,hashicorp,HashiCorp,HashiCorp — 主監視先,newsroom,https://www.hashicorp.com/blog,yes,unknown,,,unknown,週次〜月次,英語,インフラ自動化、IaC、セキュリティ,A,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
ietf--newsroom--724,ietf,IETF,IETF — 主監視先,newsroom,https://www.ietf.org/blog/,yes,unknown,,,unknown,週次〜月次,英語,インターネット標準、AI関連プロトコル,A,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規URLの差分を検知する。,2026-08-18
mit-csail--github_org--358,mit-csail,MIT CSAIL,MIT CSAIL — 公式GitHub Organization,github_org,https://github.com/mit-csail,yes,unknown,,,unknown,週次〜月次,英語,AI、コンピュータ科学、ロボティクス,B,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
mila--github_org--365,mila,Mila,Mila — 公式GitHub Organization,github_org,https://github.com/mila-iqia,yes,unknown,,,unknown,週次〜月次,英語／フランス語,深層学習、責任あるAI、研究,B,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
modal--github_org--170,modal,Modal,Modal — 公式GitHub Organization,github_org,https://github.com/modal-labs,yes,unknown,,,unknown,週次〜月次,英語,サーバーレスGPU、AIアプリ実行基盤,B,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
modal--release_notes--169,modal,Modal,Modal — Release Notes／Changelog,release_notes,https://modal.com/docs/changelog,yes,unknown,,,unknown,週次〜月次,英語,サーバーレスGPU、AIアプリ実行基盤,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
mozilla--newsroom--336,mozilla,Mozilla,Mozilla — 主監視先,newsroom,https://blog.mozilla.org/en/,yes,unknown,,,unknown,週次〜月次,英語,ブラウザ、Web標準、AIとプライバシー,A,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
notion--github_org--312,notion,Notion,Notion — 公式GitHub Organization,github_org,https://github.com/makenotion,yes,unknown,,,unknown,週次〜月次,英語,ナレッジ管理、共同編集、AI,B,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
openssf--blog--734,openssf,OpenSSF,OpenSSF — 公式Blog,blog,https://openssf.org/blog/,yes,unknown,,,unknown,週次〜月次,英語,OSSセキュリティ、AIソフトウェア供給網,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
openssf--newsroom--732,openssf,OpenSSF,OpenSSF — 主監視先,newsroom,https://openssf.org/news/,yes,unknown,,,unknown,週次〜月次,英語,OSSセキュリティ、AIソフトウェア供給網,A,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規URLの差分を検知する。,2026-08-18
qualcomm--github_org--272,qualcomm,Qualcomm,Qualcomm — 公式GitHub Organization,github_org,https://github.com/qualcomm,yes,unknown,,,unknown,週次〜月次,英語,モバイル、エッジAI、通信,B,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
qwen--developer_blog--050,qwen,Qwen（Alibaba Cloud）,Qwen（Alibaba Cloud） — Developer／Engineering,developer_blog,https://help.aliyun.com/zh/model-studio/,yes,unknown,,,unknown,月次〜不定期,中国語／英語,オープンウェイトLLM、マルチモーダルAI,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
qwen--other--049,qwen,Qwen（Alibaba Cloud）,Qwen（Alibaba Cloud） — 公式サイト,other,https://qwen.ai/,yes,unknown,,,unknown,月次〜不定期,中国語／英語,オープンウェイトLLM、マルチモーダルAI,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
shopify--blog--326,shopify,Shopify,Shopify — 公式Blog,blog,https://www.shopify.com/blog,yes,unknown,,,unknown,週次〜月次,英語,コマース、AI、開発者プラットフォーム,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
shopify--newsroom--324,shopify,Shopify,Shopify — 主監視先,newsroom,https://www.shopify.com/news,yes,unknown,,,unknown,週次〜月次,英語,コマース、AI、開発者プラットフォーム,A,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
tsmc--other--279,tsmc,TSMC,TSMC — 公式サイト,other,https://www.tsmc.com/,yes,unknown,,,unknown,月次〜不定期,英語／中国語,半導体製造、先端プロセス、AI供給網,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
tenstorrent--github_org--288,tenstorrent,Tenstorrent,Tenstorrent — 公式GitHub Organization,github_org,https://github.com/tenstorrent,yes,unknown,,,unknown,週次〜月次,英語,AIアクセラレータ、オープンソースAI,B,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
uk-aisi--other--710,uk-aisi,UK AI Security Institute,UK AI Security Institute — 公式サイト,other,https://www.aisi.gov.uk/,yes,unknown,,,unknown,月次〜不定期,英語,AI安全性、評価、政策,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
uk-aisi--research--711,uk-aisi,UK AI Security Institute,UK AI Security Institute — Research／Publications,research,https://www.aisi.gov.uk/research,yes,unknown,,,unknown,月次〜不定期,英語,AI安全性、評価、政策,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
w3c--blog--721,w3c,W3C,W3C — 公式Blog,blog,https://www.w3.org/blog/,yes,unknown,,,unknown,週次〜月次,英語,Web標準、Web AI、プライバシー,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
w3c--newsroom--719,w3c,W3C,W3C — 主監視先,newsroom,https://www.w3.org/news/,yes,unknown,,,unknown,週次〜月次,英語,Web標準、Web AI、プライバシー,A,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規URLの差分を検知する。,2026-08-18
writer--github_org--083,writer,Writer,Writer — 公式GitHub Organization,github_org,https://github.com/writer,yes,unknown,,,unknown,週次〜月次,英語,企業向け生成AI、AIエージェント,B,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
ai21--github_org--043,ai21,AI21 Labs,AI21 Labs — 公式GitHub Organization,github_org,https://github.com/AI21Labs,yes,unknown,,,unknown,月次〜不定期,英語,基盤モデル、企業向け生成AI,B,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
asml--other--654,asml,ASML,ASML — 公式サイト,other,https://www.asml.com/en,yes,unknown,,,unknown,週次〜月次,英語,露光装置、半導体製造装置,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
akamai--developer_blog--586,akamai,Akamai,Akamai — Developer／Engineering,developer_blog,https://techdocs.akamai.com/,yes,unknown,,,unknown,週次〜月次,英語,CDN、クラウド、セキュリティ、エッジAI,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
akamai--other--585,akamai,Akamai,Akamai — 公式サイト,other,https://www.akamai.com/,yes,unknown,,,unknown,週次〜月次,英語,CDN、クラウド、セキュリティ、エッジAI,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
aleph-alpha--github_org--460,aleph-alpha,Aleph Alpha,Aleph Alpha — 公式GitHub Organization,github_org,https://github.com/Aleph-Alpha,yes,unknown,,,unknown,月次〜不定期,英語／ドイツ語,基盤モデル、主権AI、企業向けAI,B,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
baseten--newsroom--495,baseten,Baseten,Baseten — 主監視先,newsroom,https://www.baseten.co/blog,yes,unknown,,,unknown,週次〜月次,英語,モデル推論、AIアプリ基盤,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規URLの差分を検知する。,2026-08-18
bair--newsroom--359,bair,Berkeley AI Research,Berkeley AI Research — 主監視先,newsroom,https://bair.berkeley.edu/blog/,yes,unknown,,,unknown,週次〜月次,英語,機械学習、ロボティクス、生成AI,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
bun--other--622,bun,Bun,Bun — 公式サイト,other,https://bun.sh/,yes,unknown,,,unknown,週次〜月次,英語,JavaScriptランタイム、開発基盤,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
bun--developer_blog--624,bun,Bun,Bun — Developer／Engineering,developer_blog,https://bun.sh/docs,yes,unknown,,,unknown,週次〜月次,英語,JavaScriptランタイム、開発基盤,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
canva--newsroom--305,canva,Canva,Canva — 主監視先,newsroom,https://www.canva.com/newsroom/,yes,unknown,,,unknown,週次〜月次,英語,デザイン、生成AI、コンテンツ作成,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
chroma--github_org--549,chroma,Chroma,Chroma — 公式GitHub Organization,github_org,https://github.com/chroma-core,yes,unknown,,,unknown,月次〜不定期,英語,オープンソースAIデータベース,B,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
coreweave--blog--149,coreweave,CoreWeave,CoreWeave — 公式Blog,blog,https://www.coreweave.com/blog,yes,unknown,,,unknown,週次〜月次,英語,GPUクラウド、AIインフラ,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
coreweave--newsroom--147,coreweave,CoreWeave,CoreWeave — 主監視先,newsroom,https://www.coreweave.com/news,yes,unknown,,,unknown,週次〜月次,英語,GPUクラウド、AIインフラ,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
deno--other--627,deno,Deno,Deno — 公式サイト,other,https://deno.com/,yes,unknown,,,unknown,週次〜月次,英語,JavaScriptランタイム、Web基盤、AI,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
deno--developer_blog--629,deno,Deno,Deno — Developer／Engineering,developer_blog,https://docs.deno.com/,yes,unknown,,,unknown,週次〜月次,英語,JavaScriptランタイム、Web基盤、AI,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
docker--other--193,docker,Docker,Docker — 公式サイト,other,https://www.docker.com/,yes,unknown,,,unknown,週次〜月次,英語,コンテナ、開発環境、AI開発,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
eleutherai--github_org--749,eleutherai,EleutherAI,EleutherAI — 公式GitHub Organization,github_org,https://github.com/EleutherAI,yes,unknown,,,unknown,月次〜不定期,英語,オープンAI研究、モデル評価、解釈性,B,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
fastly--other--590,fastly,Fastly,Fastly — 公式サイト,other,https://www.fastly.com/,yes,unknown,,,unknown,週次〜月次,英語,CDN、エッジクラウド、開発基盤,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
fastly--developer_blog--591,fastly,Fastly,Fastly — Developer／Engineering,developer_blog,https://www.fastly.com/documentation/,yes,unknown,,,unknown,週次〜月次,英語,CDN、エッジクラウド、開発基盤,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
hashicorp--developer_blog--198,hashicorp,HashiCorp,HashiCorp — Developer／Engineering,developer_blog,https://developer.hashicorp.com/,yes,unknown,,,unknown,週次〜月次,英語,インフラ自動化、IaC、セキュリティ,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
hashicorp--other--197,hashicorp,HashiCorp,HashiCorp — 公式サイト,other,https://www.hashicorp.com/,yes,unknown,,,unknown,週次〜月次,英語,インフラ自動化、IaC、セキュリティ,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
haystack--github_org--448,haystack,Haystack（deepset）,Haystack（deepset） — 公式GitHub Organization,github_org,https://github.com/deepset-ai,yes,unknown,,,unknown,月次〜不定期,英語,RAG、検索、AIパイプライン,B,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
ibm-research--newsroom--380,ibm-research,IBM Research,IBM Research — 主監視先,newsroom,https://research.ibm.com/blog,yes,unknown,,,unknown,週次〜月次,英語,AI、量子、半導体、科学,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
ietf--research--726,ietf,IETF,IETF — Research／Publications,research,https://datatracker.ietf.org/,yes,unknown,,,unknown,週次〜月次,英語,インターネット標準、AI関連プロトコル,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
ietf--other--725,ietf,IETF,IETF — 公式サイト,other,https://www.ietf.org/,yes,unknown,,,unknown,週次〜月次,英語,インターネット標準、AI関連プロトコル,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
jax--github_org--407,jax,JAX,JAX — 公式GitHub Organization,github_org,https://github.com/jax-ml,yes,unknown,,,unknown,月次〜不定期,英語,数値計算、AI研究、アクセラレータ,B,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
keras--github_org--412,keras,Keras,Keras — 公式GitHub Organization,github_org,https://github.com/keras-team,yes,unknown,,,unknown,月次〜不定期,英語,深層学習API、AI開発,B,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
laion--github_org--753,laion,LAION,LAION — 公式GitHub Organization,github_org,https://github.com/LAION-AI,yes,unknown,,,unknown,月次〜不定期,英語,オープンデータ、オープンモデル、AI研究,B,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
linux-foundation-ai-data--github_org--451,linux-foundation-ai-data,LF AI & Data Foundation,LF AI & Data Foundation — 公式GitHub Organization,github_org,https://github.com/lfai,yes,unknown,,,unknown,月次〜不定期,英語,AI・データOSSの中立的基盤,B,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
luma-ai--github_org--521,luma-ai,Luma AI,Luma AI — 公式GitHub Organization,github_org,https://github.com/lumalabs,yes,unknown,,,unknown,月次〜不定期,英語,動画生成、3D、世界モデル,B,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
mit-csail--newsroom--355,mit-csail,MIT CSAIL,MIT CSAIL — 主監視先,newsroom,https://www.csail.mit.edu/news,yes,unknown,,,unknown,週次〜月次,英語,AI、コンピュータ科学、ロボティクス,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
midjourney--newsroom--062,midjourney,Midjourney,Midjourney — 主監視先,newsroom,https://updates.midjourney.com/,yes,unknown,,,unknown,週次〜不定期,英語,画像生成,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
mila--newsroom--362,mila,Mila,Mila — 主監視先,newsroom,https://mila.quebec/en/news,yes,unknown,,,unknown,週次〜月次,英語／フランス語,深層学習、責任あるAI、研究,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
modal--newsroom--166,modal,Modal,Modal — 主監視先,newsroom,https://modal.com/blog,yes,unknown,,,unknown,週次〜月次,英語,サーバーレスGPU、AIアプリ実行基盤,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
mozilla--developer_blog--339,mozilla,Mozilla,Mozilla — Developer／Engineering,developer_blog,https://hacks.mozilla.org/,yes,unknown,,,unknown,週次〜月次,英語,ブラウザ、Web標準、AIとプライバシー,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
mozilla--research--338,mozilla,Mozilla,Mozilla — Research／Publications,research,https://research.mozilla.org/,yes,unknown,,,unknown,週次〜月次,英語,ブラウザ、Web標準、AIとプライバシー,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
mozilla--other--337,mozilla,Mozilla,Mozilla — 公式サイト,other,https://www.mozilla.org/,yes,unknown,,,unknown,週次〜月次,英語,ブラウザ、Web標準、AIとプライバシー,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
naver-cloud--github_org--481,naver-cloud,Naver Cloud,Naver Cloud — 公式GitHub Organization,github_org,https://github.com/naver,yes,unknown,,,unknown,月次〜不定期,韓国語／英語,クラウド、基盤モデル、検索、AIサービス,B,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
notion--newsroom--309,notion,Notion,Notion — 主監視先,newsroom,https://www.notion.so/releases,yes,unknown,,,unknown,週次〜月次,英語,ナレッジ管理、共同編集、AI,B,,html_diff,unknown,主監視先。変更履歴を主監視し、ニュース／ブログは背景と大型発表の補完に使う。,2026-08-18
openssf--other--733,openssf,OpenSSF,OpenSSF — 公式サイト,other,https://openssf.org/,yes,unknown,,,unknown,週次〜月次,英語,OSSセキュリティ、AIソフトウェア供給網,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
qualcomm--blog--270,qualcomm,Qualcomm,Qualcomm — 公式Blog,blog,https://www.qualcomm.com/news/onq,yes,unknown,,,unknown,週次〜月次,英語,モバイル、エッジAI、通信,B,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
qualcomm--newsroom--268,qualcomm,Qualcomm,Qualcomm — 主監視先,newsroom,https://www.qualcomm.com/news/releases,yes,unknown,,,unknown,週次〜月次,英語,モバイル、エッジAI、通信,B,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
sakana-ai--github_org--058,sakana-ai,Sakana AI,Sakana AI — 公式GitHub Organization,github_org,https://github.com/SakanaAI,yes,unknown,,,unknown,月次〜不定期,英語／日本語,自然発想型AI、AI研究,B,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
shopify--other--325,shopify,Shopify,Shopify — 公式サイト,other,https://www.shopify.com/,yes,unknown,,,unknown,週次〜月次,英語,コマース、AI、開発者プラットフォーム,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
shopify--developer_blog--327,shopify,Shopify,Shopify — Developer／Engineering,developer_blog,https://www.shopify.com/partners/blog,yes,unknown,,,unknown,週次〜月次,英語,コマース、AI、開発者プラットフォーム,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
stability-ai--github_org--061,stability-ai,Stability AI,Stability AI — 公式GitHub Organization,github_org,https://github.com/Stability-AI,yes,unknown,,,unknown,月次〜不定期,英語,画像・音声生成、オープンモデル,B,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
